GAME_DATE,SEASON_ID,MATCHUP,TEAM_NAME,target_win,rolling_PTS,rolling_FG_PCT,rolling_AST,rolling_REB,rolling_target_win
2022-03-03,2021-22,TOR vs. DET,Toronto Raptors,0,107.6,0.4532000000000001,25.2,44.2,0.6
2022-03-03,2021-22,SAS vs. SAC,San Antonio Spurs,0,122.8,0.48600000000000004,31.0,44.8,0.4
2022-03-03,2021-22,BKN vs. MIA,Brooklyn Nets,0,108.0,0.43620000000000003,22.4,40.4,0.2
2022-03-03,2021-22,ATL vs. CHI,Atlanta Hawks,1,117.4,0.4946,22.0,41.8,0.6
2022-03-03,2021-22,LAC vs. LAL,LA Clippers,1,111.0,0.46799999999999997,25.4,51.4,0.8
2022-03-03,2021-22,DAL vs. GSW,Dallas Mavericks,1,111.4,0.4922000000000001,21.4,39.2,0.8
2022-03-04,2021-22,DET vs. IND,Detroit Pistons,1,111.6,0.44800000000000006,23.8,45.8,0.6
2022-03-04,2021-22,PHI vs. CLE,Philadelphia 76ers,1,118.2,0.4614,24.0,42.8,0.8
2022-03-04,2021-22,DEN vs. HOU,Denver Nuggets,1,118.2,0.49000000000000005,27.8,46.8,0.8
2022-03-04,2021-22,CHI vs. MIL,Chicago Bulls,0,114.0,0.4972,22.2,40.2,0.4
2022-03-04,2021-22,NOP vs. UTA,New Orleans Pelicans,1,118.4,0.5077999999999999,24.4,47.2,0.6
2022-03-04,2021-22,OKC vs. MIN,Oklahoma City Thunder,0,113.6,0.46579999999999994,24.4,46.8,0.4
2022-03-04,2021-22,WAS vs. ATL,Washington Wizards,0,116.0,0.49219999999999997,27.0,41.0,0.4
2022-03-04,2021-22,TOR vs. ORL,Toronto Raptors,0,108.2,0.449,23.4,42.8,0.4
2022-03-04,2021-22,PHX vs. NYK,Phoenix Suns,1,116.8,0.49960000000000004,27.6,40.8,0.6
2022-03-05,2021-22,CHA vs. SAS,Charlotte Hornets,1,116.6,0.47040000000000004,28.0,48.2,0.4
2022-03-05,2021-22,LAL vs. GSW,Los Angeles Lakers,1,103.6,0.45039999999999997,21.0,40.4,0.2
2022-03-05,2021-22,MIA vs. PHI,Miami Heat,1,118.4,0.5006,26.0,39.6,0.8
2022-03-05,2021-22,MEM vs. ORL,Memphis Grizzlies,1,114.8,0.4452,23.2,51.6,0.4
2022-03-05,2021-22,DAL vs. SAC,Dallas Mavericks,1,114.4,0.5086,21.8,38.0,0.8
2022-03-05,2021-22,MIN vs. POR,Minnesota Timberwolves,1,123.0,0.4988,28.2,39.4,0.8
2022-03-06,2021-22,OKC vs. UTA,Oklahoma City Thunder,0,112.6,0.47380000000000005,23.2,44.6,0.4
2022-03-06,2021-22,CLE vs. TOR,Cleveland Cavaliers,1,106.8,0.4720000000000001,24.4,41.6,0.2
2022-03-06,2021-22,MIL vs. PHX,Milwaukee Bucks,1,122.2,0.4696000000000001,22.2,50.2,0.6
2022-03-06,2021-22,LAC vs. NYK,LA Clippers,0,118.2,0.4952,26.6,51.4,1.0
2022-03-06,2021-22,DEN vs. NOP,Denver Nuggets,1,118.0,0.48599999999999993,27.8,45.4,0.8
2022-03-06,2021-22,BOS vs. BKN,Boston Celtics,1,115.2,0.4868,28.8,44.6,0.8
2022-03-06,2021-22,WAS vs. IND,Washington Wizards,1,117.2,0.5146000000000001,29.4,40.4,0.4
2022-03-06,2021-22,HOU vs. MEM,Houston Rockets,1,107.4,0.44040000000000007,24.2,40.2,0.0
2022-03-07,2021-22,DEN vs. GSW,Denver Nuggets,1,120.0,0.4824,28.2,47.0,0.8
2022-03-07,2021-22,SAC vs. NYK,Sacramento Kings,0,112.8,0.4662,24.8,44.6,0.4
2022-03-07,2021-22,MIA vs. HOU,Miami Heat,1,115.2,0.5038,25.6,38.4,0.8
2022-03-07,2021-22,DET vs. ATL,Detroit Pistons,1,112.6,0.45600000000000007,24.8,46.4,0.6
2022-03-07,2021-22,SAS vs. LAL,San Antonio Spurs,1,124.0,0.4934,30.8,45.0,0.2
2022-03-07,2021-22,PHI vs. CHI,Philadelphia 76ers,1,117.6,0.4814,23.6,39.8,0.8
2022-03-07,2021-22,MIN vs. POR,Minnesota Timberwolves,1,126.2,0.5194,30.2,39.4,0.8
2022-03-07,2021-22,DAL vs. UTA,Dallas Mavericks,1,112.2,0.49640000000000006,22.6,38.2,0.8
2022-03-08,2021-22,OKC vs. MIL,Oklahoma City Thunder,0,112.4,0.46399999999999997,22.8,45.6,0.4
2022-03-08,2021-22,GSW vs. LAC,Golden State Warriors,1,113.6,0.4878,26.0,40.6,0.0
2022-03-08,2021-22,CHA vs. BKN,Charlotte Hornets,0,119.8,0.4828,28.4,46.6,0.6
2022-03-08,2021-22,IND vs. CLE,Indiana Pacers,0,116.4,0.47040000000000004,24.4,47.8,0.4
2022-03-08,2021-22,ORL vs. PHX,Orlando Magic,0,110.2,0.4476,24.0,48.2,0.6
2022-03-08,2021-22,MEM vs. NOP,Memphis Grizzlies,1,115.4,0.47140000000000004,24.6,51.0,0.6
2022-03-09,2021-22,NOP vs. ORL,New Orleans Pelicans,0,122.6,0.5116,28.4,49.4,0.6
2022-03-09,2021-22,DAL vs. NYK,Dallas Mavericks,0,112.6,0.4896,22.0,40.8,1.0
2022-03-09,2021-22,MIN vs. OKC,Minnesota Timberwolves,1,130.6,0.5182,29.8,44.6,1.0
2022-03-09,2021-22,SAC vs. DEN,Sacramento Kings,0,113.8,0.4784,24.6,43.6,0.4
2022-03-09,2021-22,CHA vs. BOS,Charlotte Hornets,0,119.0,0.47000000000000003,26.8,44.4,0.4
2022-03-09,2021-22,DET vs. CHI,Detroit Pistons,0,114.4,0.4588,26.6,47.6,0.8
2022-03-09,2021-22,HOU vs. LAL,Houston Rockets,1,111.4,0.46420000000000006,23.6,40.2,0.2
2022-03-09,2021-22,SAS vs. TOR,San Antonio Spurs,0,116.0,0.4944,29.4,44.4,0.2
2022-03-09,2021-22,MIL vs. ATL,Milwaukee Bucks,1,128.4,0.49000000000000005,26.6,53.0,1.0
2022-03-09,2021-22,MIA vs. PHX,Miami Heat,0,113.2,0.49820000000000003,25.8,42.0,0.8
2022-03-09,2021-22,LAC vs. WAS,LA Clippers,1,106.8,0.4316,22.8,50.0,0.6
2022-03-09,2021-22,UTA vs. POR,Utah Jazz,1,111.8,0.44960000000000006,23.8,47.0,0.6
2022-03-10,2021-22,PHI vs. BKN,Philadelphia 76ers,0,115.2,0.4766,23.4,39.0,0.8
2022-03-10,2021-22,DEN vs. GSW,Denver Nuggets,0,119.6,0.4946,29.8,45.4,0.8
2022-03-11,2021-22,BOS vs. DET,Boston Celtics,1,115.0,0.4786,28.0,44.4,0.8
2022-03-11,2021-22,SAS vs. UTA,San Antonio Spurs,1,111.0,0.47359999999999997,27.6,42.4,0.2
2022-03-11,2021-22,PHX vs. TOR,Phoenix Suns,0,114.0,0.4640000000000001,28.6,42.6,0.8
2022-03-11,2021-22,ORL vs. MIN,Orlando Magic,1,104.0,0.4234,22.6,49.2,0.4
2022-03-11,2021-22,MIA vs. CLE,Miami Heat,1,108.8,0.479,25.6,41.8,0.6
2022-03-11,2021-22,HOU vs. DAL,Houston Rockets,0,119.2,0.4870000000000001,24.4,41.2,0.4
2022-03-11,2021-22,ATL vs. LAC,Atlanta Hawks,1,114.0,0.46559999999999996,22.6,40.2,0.4
2022-03-11,2021-22,NOP vs. CHA,New Orleans Pelicans,0,118.4,0.4976,27.2,47.4,0.4
2022-03-11,2021-22,MEM vs. NYK,Memphis Grizzlies,1,118.6,0.4784,26.0,49.2,0.6
2022-03-11,2021-22,LAL vs. WAS,Los Angeles Lakers,1,115.8,0.4742,23.4,42.2,0.2
2022-03-12,2021-22,UTA vs. SAC,Utah Jazz,1,106.8,0.4304,23.0,50.4,0.4
2022-03-12,2021-22,MIA vs. MIN,Miami Heat,0,108.4,0.48360000000000003,25.6,40.6,0.8
2022-03-12,2021-22,DEN vs. TOR,Denver Nuggets,0,118.6,0.4892,28.6,45.8,0.8
2022-03-12,2021-22,CHI vs. CLE,Chicago Bulls,1,111.0,0.5105999999999999,23.8,38.2,0.2
2022-03-12,2021-22,SAS vs. IND,San Antonio Spurs,0,110.8,0.4708,24.6,45.6,0.4
2022-03-12,2021-22,POR vs. WAS,Portland Trail Blazers,1,93.8,0.36660000000000004,19.6,39.2,0.0
2022-03-12,2021-22,GSW vs. MIL,Golden State Warriors,1,115.6,0.5018,27.2,41.2,0.4
2022-03-13,2021-22,DET vs. LAC,Detroit Pistons,0,108.6,0.45899999999999996,25.2,43.0,0.6
2022-03-13,2021-22,PHX vs. LAL,Phoenix Suns,1,112.4,0.4640000000000001,27.6,41.4,0.6
2022-03-13,2021-22,BKN vs. NYK,Brooklyn Nets,1,119.2,0.5194000000000001,26.2,39.0,0.4
2022-03-13,2021-22,ATL vs. IND,Atlanta Hawks,1,116.8,0.4744,25.2,42.2,0.6
2022-03-13,2021-22,NOP vs. HOU,New Orleans Pelicans,1,117.4,0.47940000000000005,27.4,45.4,0.2
2022-03-13,2021-22,OKC vs. MEM,Oklahoma City Thunder,0,108.0,0.4548,23.0,42.8,0.2
2022-03-13,2021-22,ORL vs. PHI,Orlando Magic,0,104.8,0.42560000000000003,24.4,48.6,0.6
2022-03-13,2021-22,BOS vs. DAL,Boston Celtics,0,116.4,0.4862,27.6,45.8,1.0
2022-03-14,2021-22,CLE vs. LAC,Cleveland Cavaliers,1,109.2,0.4716,24.6,43.8,0.4
2022-03-14,2021-22,ATL vs. POR,Atlanta Hawks,1,117.0,0.47919999999999996,25.4,42.8,0.6
2022-03-14,2021-22,UTA vs. MIL,Utah Jazz,0,115.6,0.47240000000000004,24.2,48.8,0.6
2022-03-14,2021-22,PHI vs. DEN,Philadelphia 76ers,0,108.8,0.41579999999999995,21.0,40.8,0.6
2022-03-14,2021-22,LAL vs. TOR,Los Angeles Lakers,0,119.4,0.4806,23.6,42.4,0.4
2022-03-14,2021-22,OKC vs. CHA,Oklahoma City Thunder,0,107.8,0.4382,23.2,41.6,0.0
2022-03-14,2021-22,SAS vs. MIN,San Antonio Spurs,0,110.0,0.4542,24.6,48.0,0.4
2022-03-14,2021-22,SAC vs. CHI,Sacramento Kings,1,113.6,0.4766,24.8,41.0,0.2
2022-03-14,2021-22,GSW vs. WAS,Golden State Warriors,1,117.4,0.49000000000000005,28.6,44.8,0.6
2022-03-15,2021-22,IND vs. MEM,Indiana Pacers,0,120.0,0.4904,26.6,45.0,0.2
2022-03-15,2021-22,ORL vs. BKN,Orlando Magic,0,107.0,0.44000000000000006,25.2,47.6,0.4
2022-03-15,2021-22,MIA vs. DET,Miami Heat,1,106.6,0.45940000000000003,24.8,44.2,0.6
2022-03-15,2021-22,NOP vs. PHX,New Orleans Pelicans,0,118.6,0.4795999999999999,27.6,44.0,0.2
2022-03-16,2021-22,SAC vs. MIL,Sacramento Kings,0,113.0,0.48,24.6,40.2,0.2
2022-03-16,2021-22,WAS vs. DEN,Washington Wizards,0,116.2,0.487,26.8,38.8,0.2
2022-03-16,2021-22,SAS vs. OKC,San Antonio Spurs,1,114.4,0.46959999999999996,25.6,45.0,0.4
2022-03-16,2021-22,MIN vs. LAL,Minnesota Timberwolves,1,125.6,0.4784,25.6,47.6,0.8
2022-03-16,2021-22,GSW vs. BOS,Golden State Warriors,0,119.4,0.4972,29.4,45.4,0.8
2022-03-16,2021-22,CHA vs. ATL,Charlotte Hornets,1,124.2,0.5022,29.4,42.4,0.6
2022-03-16,2021-22,LAC vs. TOR,LA Clippers,0,107.0,0.4462,24.0,42.6,0.4
2022-03-16,2021-22,CLE vs. PHI,Cleveland Cavaliers,0,109.4,0.4596,24.2,45.4,0.6
2022-03-16,2021-22,HOU vs. PHX,Houston Rockets,0,114.6,0.4920000000000001,24.6,41.2,0.4
2022-03-16,2021-22,UTA vs. CHI,Utah Jazz,1,114.6,0.4622,23.0,48.2,0.4
2022-03-16,2021-22,BKN vs. DAL,Brooklyn Nets,0,128.2,0.5446,30.2,43.0,0.8
2022-03-16,2021-22,NYK vs. POR,New York Knicks,1,115.0,0.4608,21.6,50.6,0.6
2022-03-17,2021-22,ORL vs. DET,Orlando Magic,0,109.4,0.4298,25.2,46.8,0.4
2022-03-18,2021-22,MIA vs. OKC,Miami Heat,1,107.8,0.44279999999999997,24.8,45.4,0.6
2022-03-18,2021-22,BKN vs. POR,Brooklyn Nets,1,126.4,0.5424,31.0,43.0,0.8
2022-03-18,2021-22,PHX vs. CHI,Phoenix Suns,1,124.6,0.5252000000000001,31.2,45.8,0.8
2022-03-18,2021-22,UTA vs. LAC,Utah Jazz,1,119.0,0.4766,22.6,48.6,0.6
2022-03-18,2021-22,NYK vs. WAS,New York Knicks,1,117.4,0.4664,24.0,48.6,0.6
2022-03-18,2021-22,SAC vs. BOS,Sacramento Kings,0,115.6,0.48,25.2,39.0,0.2
2022-03-18,2021-22,PHI vs. DAL,Philadelphia 76ers,1,113.0,0.42780000000000007,23.6,44.0,0.6
2022-03-18,2021-22,CLE vs. DEN,Cleveland Cavaliers,1,111.4,0.4654,24.4,41.6,0.4
2022-03-18,2021-22,ATL vs. MEM,Atlanta Hawks,1,117.2,0.4646,27.4,43.8,0.6
2022-03-18,2021-22,SAS vs. NOP,San Antonio Spurs,0,115.4,0.4478,26.2,45.2,0.4
2022-03-18,2021-22,TOR vs. LAL,Toronto Raptors,0,116.0,0.45280000000000004,19.4,50.4,1.0
2022-03-18,2021-22,HOU vs. IND,Houston Rockets,0,112.4,0.48600000000000004,25.2,38.8,0.2
2022-03-19,2021-22,CHA vs. DAL,Charlotte Hornets,1,122.8,0.5085999999999999,29.6,41.0,0.6
2022-03-19,2021-22,MIN vs. MIL,Minnesota Timberwolves,1,125.6,0.48460000000000003,25.8,44.4,0.8
2022-03-19,2021-22,WAS vs. LAL,Washington Wizards,1,109.0,0.4683999999999999,24.0,40.6,0.0
2022-03-19,2021-22,CLE vs. DET,Cleveland Cavaliers,1,109.8,0.45519999999999994,25.6,42.8,0.4
2022-03-20,2021-22,PHI vs. TOR,Philadelphia 76ers,0,111.0,0.4288,22.4,44.0,0.6
2022-03-20,2021-22,SAC vs. PHX,Sacramento Kings,0,112.0,0.466,25.2,38.4,0.2
2022-03-20,2021-22,ORL vs. OKC,Orlando Magic,1,113.6,0.4508,26.6,45.2,0.4
2022-03-20,2021-22,NYK vs. UTA,New York Knicks,0,111.2,0.433,23.8,51.2,0.6
2022-03-20,2021-22,IND vs. POR,Indiana Pacers,1,118.8,0.4854,26.6,44.6,0.4
2022-03-20,2021-22,DEN vs. BOS,Denver Nuggets,0,114.8,0.5032,29.0,44.4,0.4
2022-03-20,2021-22,GSW vs. SAS,Golden State Warriors,0,112.2,0.4694,27.4,44.8,0.8
2022-03-20,2021-22,ATL vs. NOP,Atlanta Hawks,0,118.2,0.4636,27.8,43.0,0.8
2022-03-20,2021-22,HOU vs. MEM,Houston Rockets,0,114.8,0.4962000000000001,25.6,40.6,0.2
2022-03-21,2021-22,CHI vs. TOR,Chicago Bulls,1,106.0,0.4526,21.8,38.6,0.4
2022-03-21,2021-22,CLE vs. LAL,Cleveland Cavaliers,0,111.4,0.4688,26.2,43.6,0.6
2022-03-21,2021-22,CHA vs. NOP,Charlotte Hornets,1,124.4,0.5107999999999999,31.0,42.0,0.8
2022-03-21,2021-22,DET vs. POR,Detroit Pistons,0,109.2,0.46340000000000003,24.8,41.6,0.2
2022-03-21,2021-22,PHI vs. MIA,Philadelphia 76ers,1,108.6,0.4464,22.8,42.0,0.6
2022-03-21,2021-22,HOU vs. WAS,Houston Rockets,1,106.6,0.48020000000000007,25.8,39.6,0.0
2022-03-21,2021-22,OKC vs. BOS,Oklahoma City Thunder,0,109.4,0.4431999999999999,23.6,46.8,0.0
2022-03-21,2021-22,BKN vs. UTA,Brooklyn Nets,1,125.6,0.5469999999999999,29.2,44.4,0.8
2022-03-21,2021-22,DAL vs. MIN,Dallas Mavericks,1,106.0,0.45920000000000005,20.0,42.0,0.6
2022-03-22,2021-22,ORL vs. GSW,Orlando Magic,1,110.0,0.4332,26.0,48.2,0.4
2022-03-22,2021-22,NYK vs. ATL,New York Knicks,0,108.4,0.4218,23.8,47.6,0.4
2022-03-22,2021-22,MIL vs. CHI,Milwaukee Bucks,1,120.8,0.46979999999999994,24.0,45.8,0.6
2022-03-22,2021-22,DEN vs. LAC,Denver Nuggets,1,115.2,0.5002000000000001,29.6,42.8,0.4
2022-03-23,2021-22,CHA vs. NYK,Charlotte Hornets,0,125.4,0.5272,34.2,39.8,1.0
2022-03-23,2021-22,DET vs. ATL,Detroit Pistons,1,111.6,0.4638,25.0,42.8,0.2
2022-03-23,2021-22,MEM vs. BKN,Memphis Grizzlies,1,121.0,0.4742,27.0,52.2,0.8
2022-03-23,2021-22,OKC vs. ORL,Oklahoma City Thunder,1,110.4,0.46180000000000004,23.2,46.4,0.0
2022-03-23,2021-22,LAL vs. PHI,Los Angeles Lakers,0,117.0,0.4782,27.0,41.2,0.4
2022-03-23,2021-22,IND vs. SAC,Indiana Pacers,0,119.8,0.492,27.2,45.2,0.6
2022-03-23,2021-22,MIN vs. PHX,Minnesota Timberwolves,0,126.4,0.4702,24.4,46.2,0.8
2022-03-23,2021-22,MIA vs. GSW,Miami Heat,0,110.4,0.4474,23.8,43.8,0.6
2022-03-23,2021-22,DAL vs. HOU,Dallas Mavericks,1,105.4,0.4646,21.4,42.0,0.6
2022-03-23,2021-22,BOS vs. UTA,Boston Celtics,1,116.8,0.49800000000000005,24.6,44.2,0.8
2022-03-23,2021-22,POR vs. SAS,Portland Trail Blazers,0,110.2,0.46579999999999994,25.0,42.6,0.2
2022-03-24,2021-22,TOR vs. CLE,Toronto Raptors,1,106.4,0.437,21.0,51.6,0.6
2022-03-24,2021-22,MEM vs. IND,Memphis Grizzlies,1,123.8,0.4788,28.0,50.6,0.8
2022-03-24,2021-22,DEN vs. PHX,Denver Nuggets,0,117.6,0.4984,29.4,43.0,0.6
2022-03-24,2021-22,MIL vs. WAS,Milwaukee Bucks,1,121.2,0.4917999999999999,24.4,46.4,0.6
2022-03-24,2021-22,NOP vs. CHI,New Orleans Pelicans,1,117.8,0.4816,25.6,49.8,0.6
2022-03-25,2021-22,CHA vs. UTA,Charlotte Hornets,1,118.2,0.502,31.2,41.2,0.8
2022-03-25,2021-22,MIA vs. NYK,Miami Heat,0,107.8,0.43899999999999995,23.4,42.2,0.4
2022-03-25,2021-22,LAC vs. PHI,LA Clippers,0,104.8,0.4446,26.2,41.6,0.2
2022-03-25,2021-22,DET vs. WAS,Detroit Pistons,0,115.6,0.47379999999999994,26.4,44.8,0.4
2022-03-25,2021-22,POR vs. HOU,Portland Trail Blazers,0,106.8,0.44239999999999996,23.6,40.0,0.2
2022-03-25,2021-22,MIN vs. DAL,Minnesota Timberwolves,1,127.0,0.4742,25.6,46.0,0.6
2022-03-25,2021-22,ATL vs. GSW,Atlanta Hawks,1,111.2,0.4584,25.0,41.2,0.4
2022-03-26,2021-22,POR vs. HOU,Portland Trail Blazers,0,108.4,0.4556,24.0,39.4,0.2
2022-03-26,2021-22,TOR vs. IND,Toronto Raptors,1,107.0,0.45020000000000004,21.4,46.8,0.6
2022-03-26,2021-22,MEM vs. MIL,Memphis Grizzlies,1,125.4,0.4922000000000001,28.8,50.2,0.8
2022-03-26,2021-22,ORL vs. SAC,Orlando Magic,0,102.8,0.41339999999999993,24.0,45.2,0.4
2022-03-26,2021-22,MIA vs. BKN,Miami Heat,0,107.6,0.4593999999999999,22.4,38.6,0.4
2022-03-26,2021-22,DEN vs. OKC,Denver Nuggets,1,120.8,0.5096,29.0,42.0,0.4
2022-03-26,2021-22,NOP vs. SAS,New Orleans Pelicans,0,117.0,0.4772,24.2,49.4,0.6
2022-03-26,2021-22,CLE vs. CHI,Cleveland Cavaliers,0,114.0,0.4878,27.4,40.6,0.4
2022-03-27,2021-22,WAS vs. GSW,Washington Wizards,1,104.6,0.45220000000000005,24.2,41.4,0.4
2022-03-27,2021-22,PHX vs. PHI,Phoenix Suns,1,130.0,0.5492,28.4,44.0,1.0
2022-03-27,2021-22,BKN vs. CHA,Brooklyn Nets,0,116.6,0.517,25.4,42.0,0.6
2022-03-27,2021-22,DAL vs. UTA,Dallas Mavericks,1,104.8,0.45199999999999996,22.2,43.6,0.4
2022-03-27,2021-22,NOP vs. LAL,New Orleans Pelicans,1,114.6,0.466,23.0,48.8,0.6
2022-03-27,2021-22,BOS vs. MIN,Boston Celtics,1,123.4,0.542,28.8,43.0,1.0
2022-03-27,2021-22,DET vs. NYK,Detroit Pistons,0,115.4,0.46340000000000003,25.6,46.6,0.4
2022-03-28,2021-22,MEM vs. GSW,Memphis Grizzlies,1,123.8,0.4854,27.2,50.8,0.8
2022-03-28,2021-22,IND vs. ATL,Indiana Pacers,0,110.6,0.46799999999999997,28.8,39.0,0.4
2022-03-28,2021-22,CLE vs. ORL,Cleveland Cavaliers,1,110.0,0.4732,25.8,42.0,0.4
2022-03-28,2021-22,CHA vs. DEN,Charlotte Hornets,0,113.4,0.4746,29.0,44.8,0.8
2022-03-28,2021-22,TOR vs. BOS,Toronto Raptors,1,112.6,0.4800000000000001,25.4,46.6,0.6
2022-03-28,2021-22,POR vs. OKC,Portland Trail Blazers,0,103.4,0.43520000000000003,22.4,42.2,0.2
2022-03-28,2021-22,HOU vs. SAS,Houston Rockets,0,108.8,0.4736000000000001,26.8,41.8,0.6
2022-03-28,2021-22,MIA vs. SAC,Miami Heat,1,105.6,0.4668,22.4,37.6,0.2
2022-03-28,2021-22,NYK vs. CHI,New York Knicks,1,108.0,0.4436,22.4,42.2,0.6
2022-03-29,2021-22,WAS vs. CHI,Washington Wizards,0,109.8,0.471,27.0,42.2,0.6
2022-03-29,2021-22,BKN vs. DET,Brooklyn Nets,1,116.4,0.5065999999999999,25.8,43.0,0.6
2022-03-29,2021-22,LAC vs. UTA,LA Clippers,1,103.0,0.43479999999999996,25.0,40.2,0.0
2022-03-29,2021-22,PHI vs. MIL,Philadelphia 76ers,0,110.6,0.462,23.6,45.0,0.6
2022-03-29,2021-22,DAL vs. LAL,Dallas Mavericks,1,107.4,0.46319999999999995,22.2,44.6,0.6
2022-03-30,2021-22,IND vs. DEN,Indiana Pacers,0,111.0,0.4784,29.4,35.4,0.2
2022-03-30,2021-22,WAS vs. ORL,Washington Wizards,1,103.2,0.4636,26.0,42.4,0.4
2022-03-30,2021-22,OKC vs. ATL,Oklahoma City Thunder,0,113.4,0.4640000000000001,24.8,43.6,0.4
2022-03-30,2021-22,SAS vs. MEM,San Antonio Spurs,0,112.8,0.4262,26.2,48.4,0.8
2022-03-30,2021-22,NYK vs. CHA,New York Knicks,0,111.2,0.45439999999999997,22.2,44.0,0.8
2022-03-30,2021-22,BOS vs. MIA,Boston Celtics,0,125.4,0.5307999999999999,27.6,44.2,0.8
2022-03-30,2021-22,TOR vs. MIN,Toronto Raptors,1,111.0,0.46580000000000005,23.6,47.8,0.8
2022-03-30,2021-22,POR vs. NOP,Portland Trail Blazers,0,110.0,0.43240000000000006,23.4,45.2,0.2
2022-03-30,2021-22,HOU vs. SAC,Houston Rockets,0,113.2,0.4702,26.8,41.6,0.6
2022-03-30,2021-22,GSW vs. PHX,Golden State Warriors,0,105.6,0.4462,21.8,45.2,0.2
2022-03-30,2021-22,CLE vs. DAL,Cleveland Cavaliers,0,107.6,0.4726,24.8,41.0,0.4
2022-03-31,2021-22,DET vs. PHI,Detroit Pistons,1,111.8,0.4558,24.4,45.2,0.2
2022-03-31,2021-22,UTA vs. LAL,Utah Jazz,1,103.8,0.46160000000000007,20.4,37.8,0.0
2022-03-31,2021-22,BKN vs. MIL,Brooklyn Nets,0,116.8,0.5004,25.8,42.2,0.6
2022-03-31,2021-22,ATL vs. CLE,Atlanta Hawks,1,121.4,0.49959999999999993,26.8,42.0,0.8
2022-03-31,2021-22,CHI vs. LAC,Chicago Bulls,1,103.2,0.47059999999999996,22.2,37.2,0.4
2022-04-01,2021-22,LAL vs. NOP,Los Angeles Lakers,0,115.8,0.5094000000000001,24.6,42.6,0.2
2022-04-01,2021-22,MEM vs. PHX,Memphis Grizzlies,1,125.4,0.4868,28.8,49.4,1.0
2022-04-01,2021-22,SAS vs. POR,San Antonio Spurs,1,116.8,0.4554,27.0,47.8,0.8
2022-04-01,2021-22,ORL vs. TOR,Orlando Magic,0,103.4,0.4284,25.6,45.6,0.2
2022-04-01,2021-22,OKC vs. DET,Oklahoma City Thunder,0,120.0,0.493,27.2,42.6,0.4
2022-04-01,2021-22,BOS vs. IND,Boston Celtics,1,120.2,0.4985999999999999,27.2,45.4,0.6
2022-04-01,2021-22,WAS vs. DAL,Washington Wizards,1,109.2,0.48339999999999994,28.2,43.2,0.6
2022-04-01,2021-22,DEN vs. MIN,Denver Nuggets,0,121.6,0.5414,30.6,43.6,0.8
2022-04-01,2021-22,MIL vs. LAC,Milwaukee Bucks,0,116.0,0.4952,22.2,49.0,0.8
2022-04-01,2021-22,HOU vs. SAC,Houston Rockets,0,113.8,0.4628,25.4,43.0,0.4
2022-04-02,2021-22,GSW vs. UTA,Golden State Warriors,1,108.2,0.4506,22.8,45.2,0.2
2022-04-02,2021-22,NYK vs. CLE,New York Knicks,0,111.8,0.45099999999999996,22.8,44.4,0.8
2022-04-02,2021-22,CHI vs. MIA,Chicago Bulls,0,110.6,0.4838,22.8,40.6,0.6
2022-04-02,2021-22,PHI vs. CHA,Philadelphia 76ers,1,112.4,0.4662,24.2,43.8,0.4
2022-04-02,2021-22,ATL vs. BKN,Atlanta Hawks,1,124.2,0.4998,27.0,43.0,0.8
2022-04-03,2021-22,MIL vs. DAL,Milwaukee Bucks,0,114.6,0.4796,23.0,46.0,0.6
2022-04-03,2021-22,SAC vs. GSW,Sacramento Kings,0,113.4,0.47840000000000005,24.2,43.6,0.8
2022-04-03,2021-22,SAS vs. POR,San Antonio Spurs,1,120.8,0.49139999999999995,28.8,47.8,0.8
2022-04-03,2021-22,TOR vs. MIA,Toronto Raptors,0,118.0,0.48640000000000005,25.8,44.4,1.0
2022-04-03,2021-22,LAL vs. DEN,Los Angeles Lakers,0,111.8,0.4918,22.6,42.4,0.0
2022-04-03,2021-22,OKC vs. PHX,Oklahoma City Thunder,1,115.6,0.4756,27.4,45.0,0.4
2022-04-03,2021-22,CLE vs. PHI,Cleveland Cavaliers,0,107.8,0.4686,22.4,43.2,0.4
2022-04-03,2021-22,HOU vs. MIN,Houston Rockets,0,119.0,0.4670000000000001,27.2,43.0,0.4
2022-04-03,2021-22,BOS vs. WAS,Boston Celtics,1,119.4,0.5045999999999999,28.6,45.0,0.6
2022-04-03,2021-22,ORL vs. NYK,Orlando Magic,0,102.4,0.4284,25.4,46.8,0.0
2022-04-03,2021-22,IND vs. DET,Indiana Pacers,0,111.6,0.4664,25.8,32.2,0.0
2022-04-03,2021-22,LAC vs. NOP,LA Clippers,1,123.2,0.49820000000000003,25.4,36.6,0.4
2022-04-05,2021-22,TOR vs. ATL,Toronto Raptors,1,116.4,0.47640000000000005,24.4,44.0,0.8
2022-04-05,2021-22,PHX vs. LAL,Phoenix Suns,1,114.2,0.49960000000000004,25.0,37.4,0.6
2022-04-05,2021-22,IND vs. PHI,Indiana Pacers,0,114.4,0.4774,28.4,37.6,0.0
2022-04-05,2021-22,BKN vs. HOU,Brooklyn Nets,1,116.8,0.4708,25.6,44.8,0.4
2022-04-05,2021-22,MIA vs. CHA,Miami Heat,1,113.0,0.5042,27.0,41.6,0.8
2022-04-05,2021-22,CHI vs. MIL,Chicago Bulls,0,110.6,0.46720000000000006,22.0,41.8,0.6
2022-04-05,2021-22,DEN vs. SAS,Denver Nuggets,0,122.0,0.536,32.8,44.6,0.8
